sim-id,trigtime,ra,dec,H1-snr,L1-snr,V1-snr,snr,npix,logZ-tensor-N-0,logZ-err-tensor-N-0,logZ-tensor-scalar-R-1,logZ-err-tensor-scalar-R-1,searched-prob-tensor,area-50-tensor,area-90-tensor,ra-cdf-tensor,dec-cdf-tensor
24,966404135.5558304,1.7955139880000002,-0.608824015,14.911621264,11.680185048,1.940672516,19.040729536728826,74,-6.0290293804355075,0.017826452220666547,-6.201515399964956,0.017030491602387694,0.48458713612713933,1275.103936931453,3672.6524247331567,0.3893617021276596,0.3276595744680851
25,966405069.5770764,3.3930230139999997,0.824247122,15.652636245,12.635076361,12.717334133,23.79875550353328,84,-8.08275442920348,0.04624068915999142,-7.605370635025851,0.042230703535812146,0.5046925083239097,102.22502906805879,264.2265632956532,0.748730964467005,0.7690355329949239
26,966405882.8559777,4.48193121,-0.069394477,12.629468945,6.282787985,8.432528176,16.4342460166633,48,-6.025530638142329,0.018361744557505836,-6.0518046709280435,0.017822971075120975,0.18787373825851572,1200.517589103099,4314.2531044174,0.5581787521079258,0.34879145587408655
27,966406637.3648524,2.011046886,0.917541921,4.571419518,2.66343467,23.549610694000002,24.136609631219308,88,-5.602701880729918,0.012907289870228537,-5.074690455518572,0.011128634730281646,0.6064461703646745,3271.614968786707,9926.43406516384,0.2752896962104604,0.9182586908863138
28,966407642.614747,2.6476430890000002,0.6721826790000001,9.834842295,11.328897731,14.804144351,21.076781934921257,72,-6.431401784906327,0.024358956783244252,-6.0747640411523856,0.021273016572558624,0.5173816616246042,660.2666423841297,1696.991201995403,0.10355434039644566,0.7696514012303486
29,966408367.7889053,1.402341008,-1.013277054,14.128317369000001,9.053964498,6.664429165,18.055421371586267,77,-6.539934052759856,0.02204989987626925,-6.263243846851224,0.023699717827710885,0.5569198981489627,733.7996723945816,2214.021011119438,0.516896551724138,0.03517241379310345
30,966409213.346088,3.402846098,0.39415350600000004,10.564788682,16.328570964,2.090884477,19.56038822513139,82,-7.187658176050471,0.025409039260608855,-6.380202514210564,0.026114544138387735,0.4560437996761929,416.1280130608884,1344.9002201720286,0.5386075949367088,0.7968354430379747
31,966410092.97924,0.29302999399999996,-1.17513597,11.966431124000001,9.572482792,12.437772648,19.736415305011924,69,-6.912361478059004,0.0250251508977721,-6.929160752663628,0.02510866269737382,0.0005139510742618198,401.96314241626646,1580.495047058074,0.06346205779098028,0.07885498244666486
32,966410931.1897149,2.840524912,0.426784396,12.145768421,15.126915809000002,14.808441882,24.40559819798947,90,-6.54896580713988,0.026821359772501756,-6.585792025423563,0.02559478114982606,0.4476157129778365,477.43949102161935,1319.4871689497882,0.11973546815175774,0.6185172293769579
33,966411642.324408,1.7731980090000001,0.784594715,7.841221086,6.7435429529999995,21.794199068,24.1235825012393,89,-6.134168308388945,0.01659220083400695,-5.727485758804794,0.015082406282180352,0.5446137220051085,1168.5478976890993,4685.901441052037,0.3398884649251541,0.7590255356618726
34,966412520.1734225,2.3241679669999997,0.913681209,3.862392785,0.9855913479999999,20.78206886,21.160903913411975,75,-4.500432961040849,0.010347541812504111,-4.103758872176558,0.008991749772906146,0.4791854361939568,7538.3556319098325,19749.321967165994,0.28401229823212915,0.8966179861644888
35,966413373.8141752,4.67776823,-0.090007491,11.472805059,10.50090994,18.759776367,24.368495538905528,81,-7.627352865082316,0.039087014467648784,-6.881177900184582,0.02882172916240852,0.1869115131717337,148.34514661080874,497.64882561595925,0.1897018970189702,0.13038241493526045
36,966414245.4995545,1.940791011,0.266078502,5.128337033999999,10.131312192000001,18.899486056,22.048444404243178,82,-6.7870426641566866,0.022952770322394806,-6.86972362124601,0.022551256330506905,0.19092760741736164,562.7282739008377,3432.0915148709228,0.16576487948844074,0.6861780619773733
37,966415025.0180658,4.30198288,-0.26366201,7.312911173,12.916602514000001,14.31868723,20.623823465095516,72,-6.6754328781756715,0.023281098855899435,-6.251698058376936,0.02114212042604623,0.2684932637232234,603.2138357334471,1808.0804809408664,0.9301282051282052,0.2528846153846154
38,966415841.154488,4.205428123,-0.10116810400000001,5.203083233,14.704801884,12.460710279,19.96428246229731,38,-6.24263611546379,0.020939505832908656,-6.214089499145898,0.017964781640035822,0.020331274412952818,823.7169922804746,2873.5347972809104,0.829556038497361,0.3402669978267619
